11722 10800
2
1
2
189
Syuzanna Grigoryan
ARM
19
2 3301 17
1 1850 100
1 1809 100
2 5000 0
1 5041 0
1 5154 0
1 5206 0
2 7136 0
1 9246 0
2 9271 24
2 10610 24
2 10719 24
2 10797 19
Zhanfan Shen
JPN
8
2 3474 35
1 534 100
2 5786 48
2 6038 48
2 6877 52
2 7371 17
2 7955 49
2 8063 57
Akari Fujii
JPN
9
2 4150 73
2 3315 73
2 2969 23
2 2691 17
1 1292 100
1 959 21
2 6128 0
2 7292 73
2 7473 70
Amina Sagaitova
KAZ
17
1 2545 100
1 840 21
2 4830 17
2 4910 26
2 5696 24
2 5839 24
2 6429 26
2 6474 0
2 6618 22
2 6868 18
2 7059 16
2 7709 0
2 7754 0
2 7847 0
2 9025 0
2 9290 0
2 9633 22
Dayana Iskhakova
KAZ
9
2 3828 17
2 3625 17
1 2355 100
1 731 21
2 7957 73
2 9069 0
2 9670 0
2 9859 50
2 10690 64
Yasmin Aipanova
KAZ
14
2 3380 17
2 3272 0
2 3035 0
2 2787 0
1 1587 100
1 1217 21
1 1073 21
2 9971 26
2 10029 20
2 10105 25
2 10151 23
2 10319 20
2 10436 18
2 10521 23
Assemay Bakhytzhan
KAZ
11
1 3347 21
1 2861 51
1 1931 51
1 1789 21
1 1732 0
1 1689 0
1 827 21
1 795 0
2 5966 17
1 6684 51
1 9934 100
Akmaral Surakhmatova
KGZ
8
1 3822 0
1 3313 0
1 2962 0
1 1146 21
1 7080 0
1 7102 100
2 9636 17
2 10213 73
Zarina Zhobonova
KGZ
6
1 3565 0
1 1805 0
1 4930 30
1 5004 30
1 5457 21
1 5512 100
Aiperi Shabdanalieva
KGZ
8
1 1891 30
1 7061 21
1 7831 100
2 8337 17
2 8987 73
2 10306 0
2 10213 0
2 10697 0
Aiperi Akzholtoeva
KGZ
12
2 4603 0
2 2938 17
2 2329 0
2 1954 0
1 1427 100
1 1097 0
1 1009 0
2 5112 0
2 5360 0
2 6216 73
2 8927 49
2 10058 68
Juta Adomaitytė
LTU
13
2 3852 0
2 3757 0
2 3640 0
1 1338 100
2 7705 17
2 7734 17
2 9838 0
2 10020 0
2 10062 0
2 10476 0
2 10503 17
2 10558 0
2 10600 17
Aistė Savickaitė
LTU
26
2 4650 76
2 3784 17
2 3571 0
1 403 100
2 4749 63
2 4802 0
2 4895 0
2 4975 0
2 5045 79
2 5096 0
2 5190 73
2 5232 64
2 5406 0
2 5306 74
2 6302 0
2 6342 0
2 6405 0
2 6552 0
2 7321 79
2 7567 0
2 7637 0
2 7664 0
2 7907 70
2 7983 70
2 8043 66
2 9417 66
Austėja Bolytė
